UNIVERSO,CODIGO,DESCRICAO,NIVEL_1,NIVEL_2,NIVEL_3,RECEITA,QTD_ARMAZENAGEM,LOJAS_ATIVAS,CUSTO_MEDIO_ARM,PRECO_COMPRA_PONDERADO_UNID_COMPRA,CONVERSAO_COMPRA_ARMAZENAGEM,COMPRAS_LINHAS_COM_PRECO,PRECO_PRATICADO_ARM,MARGEM_BRUTA_RS,MARGEM_BRUTA_PCT,MARKUP,FLAG_MARGEM_NEGATIVA,PART_RECEITA_UNIVERSO_PCT,CURVA_ABC_RECEITA,RANK_RECEITA
REDE_COMPLETA,477961,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,602573.506500,1363.000000,9,417.162600,417.162600,1.000000,2,442.093548,24.930948,5.639293,1.059763,0,0.124882,A,144.000000
REDE_COMPLETA,415015,SENSOR PRESEN.TETO EMB/SOB. 360G  BR,E - MATERIAIS ELETRICOS,"EI - PROGRAMADORES, SENSORES E VARIADORES",EIA - SENSORES DE PRESENCA,578464.108523,13162.000000,9,19.749400,19.749400,1.000000,2,43.949560,24.200160,55.063486,2.225362,0,0.119885,A,154.000000
REDE_COMPLETA,469132,FOGAO PISO 4B          FE4GP PT MBIV,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCA - FOGOES,545363.868000,278.000000,11,1050.688760,1050.688760,1.000000,2,1961.740532,911.051772,46.440992,1.867100,0,0.113025,A,159.000000
REDE_COMPLETA,429456,TOM.CJ.2T 2P+T 10A        LGX303 POP,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAA - TOMADAS DE ENERGIA,534192.151583,29507.000000,9,6.786800,6.786800,1.000000,1,18.103913,11.317113,62.511971,2.667518,0,0.110710,A,161.000000
REDE_COMPLETA,431261,"REVEST.A 10X20 BRK20010       2,00M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,510227.368000,7706.000000,10,29.835600,29.835600,1.000000,2,66.211701,36.376101,54.939082,2.219218,0,0.105743,A,171.000000
REDE_COMPLETA,457489,LAMP.LED  BULBO  T60 20W BR E27 MBIV,I - ILUMINACAO,IA - LAMPADAS,IAA - LAMPADAS LED,503423.839481,36771.000000,9,6.721000,6.721000,1.000000,47,13.690785,6.969785,50.908584,2.037016,0,0.104333,A,173.000000
REDE_COMPLETA,429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAB - INTERRUPTORES E PULSADORES,502701.848645,109759.000000,9,3.073800,3.073800,1.000000,1,4.580051,1.506251,32.887214,1.490029,0,0.104184,A,174.000000
REDE_COMPLETA,465210,"CER.A 80X80 ESM.PSI80050R     2,59M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAA - PISOS CERAMICOS,498646.405005,11165.490000,10,18.706000,18.706000,1.000000,4,44.659608,25.953608,58.114276,2.387448,0,0.103343,A,176.000000
REDE_COMPLETA,471925,ARAND.LED SOB. SIERRA  6W PT AM MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBD - ARANDELAS RESIDENCIAIS,485111.077500,8417.000000,9,21.413644,21.413644,1.000000,16,57.634677,36.221033,62.845903,2.691493,0,0.100538,A,183.000000
REDE_COMPLETA,459675,"REVEST.A 45X90 QUANTUM ONIX LX2,00M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,467198.256000,4078.000000,10,42.422200,42.422200,1.000000,1,114.565536,72.143336,62.971238,2.700603,0,0.096825,A,188.000000
